vano;mes;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;indicador_cvli;indicador_roubo_rua;indicador_roubo_veic;indicador_roubo_carga;registro_ocorrencias;fase
2012;9;0;0;0;0;0;0;20;3;1;11;0;1;0;0;0;0;0;0;0;0;0; ;1;2;0;0;0;3; ;26;29;0;0;0;1;4;2;2;0;1;8;2;1;0;19;1;1;0;0;0;0;0;0;0;117;3
2012;9;17;0;0;1;18;20;64;4;6;55;1;0;2;2;6;2;0;0;0;0;0; ;6;19;12;4;7;3; ;19;45;0;1;0;4;22;9;10;3;3;41;5;7;0;55;5;0;0;0;0;17;8;2;2;356;3
2012;9;0;0;0;0;0;1;42;3;3;13;2;1;0;0;0;0;0;0;1;0;0; ;0;4;3;0;0;0; ;14;17;0;0;0;3;9;5;1;3;1;1;0;1;0;29;1;0;0;0;0;0;1;0;0;179;3
2012;9;0;0;0;0;0;0;10;1;1;8;0;0;0;1;0;0;0;0;0;0;0; ;5;6;0;1;0;0; ;9;10;0;0;0;1;3;2;1;0;0;6;0;1;0;11;0;0;0;0;0;0;0;0;1;71;3
2012;9;2;0;0;0;2;5;72;5;2;45;2;0;0;0;9;0;0;0;1;0;0; ;0;12;6;16;1;3; ;91;117;0;0;0;15;16;9;6;1;8;19;3;9;0;116;15;0;0;0;0;2;10;0;0;599;3
2012;9;0;0;0;0;0;0;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;1;0;2; ;5;8;0;0;0;0;2;1;1;0;0;1;0;0;0;15;0;0;0;0;0;0;0;0;0;43;3
2012;9;0;0;0;0;0;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0;0; ;0;0;1;0;1;1; ;10;13;0;0;0;2;0;0;0;0;1;0;1;0;0;15;1;0;0;0;0;0;0;0;0;56;3
2012;9;1;0;0;0;1;0;11;0;0;1;0;0;0;1;0;0;0;0;0;0;0; ;0;1;0;0;0;1; ;5;6;0;0;0;3;3;2;1;0;2;3;0;4;0;8;0;0;0;0;0;1;0;0;1;65;3
2012;9;0;0;0;0;0;0;7;0;0;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;13;3
2012;9;0;0;0;0;0;1;9;0;0;1;0;0;1;0;0;0;0;0;0;0;0; ;0;1;1;0;0;1; ;4;6;0;0;0;0;1;0;0;1;0;1;0;1;0;6;0;1;0;0;0;0;0;1;0;34;3
2012;9;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;23;3
2012;9;1;0;0;0;1;0;5;0;0;6;0;0;0;0;0;0;0;0;0;0;0; ;0;0;1;0;0;1; ;9;11;0;0;0;1;2;2;0;0;0;2;0;1;0;8;0;0;0;0;0;1;0;0;0;64;3
2012;9;1;0;0;0;1;0;30;0;6;25;1;0;1;0;0;0;0;0;0;0;0; ;2;4;1;2;1;0; ;15;19;0;0;0;1;2;1;1;0;0;4;0;1;0;29;3;0;0;0;0;1;0;1;0;156;3
2012;9;2;0;0;0;2;2;26;2;0;4;0;1;4;1;1;0;0;0;0;0;0; ;0;7;11;1;0;4; ;24;40;0;0;0;2;4;2;1;1;1;10;2;6;0;17;0;2;0;0;0;2;1;4;1;123;3
2012;9;3;0;0;0;3;4;81;8;0;22;2;1;2;0;2;1;0;0;0;0;1; ;2;11;10;2;0;13; ;55;80;0;1;0;19;25;10;14;1;5;23;2;4;0;66;2;1;1;0;0;3;3;2;0;410;3
2012;9;1;0;0;0;1;5;26;1;0;5;0;0;0;0;2;0;0;0;0;0;0; ;0;2;2;4;2;0; ;24;32;0;0;0;8;6;3;4;0;0;10;1;1;0;25;2;2;0;0;0;1;2;0;0;172;3
2012;9;0;0;0;0;0;0;9;1;2;16;1;0;0;0;0;0;0;0;0;0;0; ;0;1;0;0;0;0; ;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;3;3;1;0;0;0;0;0;0;0;48;3
2012;10;0;0;0;0;0;0;20;0;1;39;4;0;3;1;48;3;0;0;8;1;7; ;6;81;0;93;13;36; ;99;241;0;0;0;113;6;2;4;0;2;29;9;11;1;27;2;2;0;0;0;0;59;3;1;690;3
2012;10;0;0;0;0;0;2;45;3;0;90;0;0;1;2;60;8;0;0;7;1;1; ;11;91;2;118;45;47; ;128;340;0;0;0;27;11;4;6;2;6;17;7;2;0;31;6;0;0;0;0;0;75;1;2;724;3
2012;10;1;0;0;0;1;1;60;2;2;71;4;1;1;0;101;5;0;0;9;0;4; ;24;149;11;161;36;68; ;206;482;0;1;0;94;16;6;7;3;5;31;7;23;1;36;1;2;0;0;0;1;115;1;0;1088;3
2012;10;0;0;0;0;0;0;57;8;1;34;0;1;5;4;28;6;0;0;3;0;4; ;12;63;7;26;11;18; ;58;120;0;3;0;23;13;2;7;4;23;18;13;2;1;33;2;0;0;0;0;0;37;5;4;459;3
2012;10;0;0;0;0;0;1;21;0;0;6;0;0;1;1;19;1;0;0;1;0;0; ;6;29;8;11;1;3; ;11;34;0;0;0;3;7;2;5;0;5;8;3;2;1;24;3;0;0;0;0;0;21;1;1;154;3
2012;10;1;0;0;1;2;2;26;1;1;23;2;1;5;3;44;8;0;0;5;0;2; ;10;80;25;51;26;25; ;113;240;0;4;0;40;9;2;4;3;5;38;20;7;1;23;0;0;0;0;0;1;57;5;3;591;3
2012;10;0;0;0;0;0;0;35;1;0;19;2;1;3;0;38;7;0;0;4;0;0; ;7;62;16;58;45;45; ;121;285;0;1;0;79;6;6;0;0;5;16;6;17;0;24;3;0;0;0;0;0;49;3;0;635;3
2012;10;0;0;0;0;0;0;51;4;2;16;0;0;0;0;25;2;0;0;1;0;0; ;22;50;7;82;22;40; ;139;290;0;1;0;54;15;11;4;1;3;32;39;8;1;47;5;2;0;0;0;0;28;0;0;726;3
2012;10;0;0;0;0;0;0;31;0;0;7;0;1;1;0;17;0;0;0;3;0;0; ;1;23;3;62;13;20; ;71;169;0;1;1;29;8;5;3;0;2;11;19;9;5;33;0;0;0;0;0;0;20;1;0;407;3
2012;10;0;0;0;0;0;2;35;0;0;18;0;0;1;0;21;3;0;0;2;1;2; ;17;47;6;55;28;41; ;150;280;0;4;0;55;8;4;4;0;6;34;18;11;5;40;0;1;0;0;0;0;26;1;0;659;3
2012;10;1;0;0;1;2;11;86;1;0;31;1;1;2;0;10;5;0;0;1;0;3; ;8;31;10;13;16;24; ;81;144;0;1;0;35;25;9;9;7;3;42;5;1;0;40;8;2;0;0;0;1;16;2;0;522;3
2012;10;0;0;0;0;0;3;76;0;0;64;6;0;15;0;42;5;0;0;5;0;6; ;10;89;35;67;20;87; ;250;459;0;4;1;121;3;1;2;0;18;24;19;32;1;66;1;1;0;0;0;0;52;15;0;1173;3
2012;10;1;0;0;0;1;8;56;1;2;76;10;1;14;9;50;10;0;0;3;0;3; ;11;111;7;38;23;21; ;100;189;0;3;1;26;18;2;12;4;14;37;12;8;1;50;1;0;0;0;0;1;63;14;9;638;3
2012;10;0;0;0;0;0;0;37;1;0;27;1;0;14;2;33;5;0;0;3;0;4; ;12;74;20;30;15;16; ;92;173;0;0;0;34;7;5;2;1;2;6;2;7;0;26;4;0;0;0;0;0;41;14;2;465;3
2012;10;0;0;0;0;0;2;64;3;3;28;0;2;3;2;44;2;0;0;5;0;1; ;4;63;9;24;17;21; ;114;185;0;4;0;62;11;8;4;1;3;21;0;27;2;57;4;0;0;0;0;0;51;3;2;667;3
2012;10;2;0;0;0;2;3;61;1;1;20;12;0;12;1;38;0;0;0;2;0;2; ;5;72;16;30;7;18; ;118;189;0;3;0;44;5;4;0;1;6;16;4;86;0;52;2;0;0;0;0;2;40;12;1;697;3
2012;10;4;0;1;4;9;6;84;8;2;97;9;2;30;7;54;15;0;0;6;0;5; ;22;150;41;75;22;23; ;171;332;0;1;0;38;53;10;22;22;75;60;18;47;0;82;12;0;0;0;0;5;75;30;7;1165;3
2012;10;0;0;1;0;1;3;103;6;5;60;13;1;39;8;83;5;0;0;3;0;1; ;12;165;36;31;15;34; ;96;212;0;2;0;57;22;5;10;7;25;25;11;17;0;73;9;0;0;0;0;1;91;39;8;896;3
2012;10;1;0;0;0;1;1;34;1;0;38;7;1;9;2;76;4;0;0;14;0;2; ;13;128;10;43;8;33; ;144;238;0;2;0;75;1;0;1;0;12;11;6;10;0;49;5;0;0;0;0;1;94;9;2;700;3
2012;10;2;0;0;1;3;2;44;1;0;34;5;0;20;5;38;0;0;0;8;0;1; ;8;85;15;13;5;8; ;44;85;0;0;0;21;2;1;0;1;16;3;0;8;0;57;3;0;0;0;0;2;46;20;5;436;3
2012;10;2;0;1;0;3;2;50;7;1;42;5;8;18;1;64;7;0;0;5;0;2; ;11;121;6;16;7;19; ;82;130;0;0;0;31;22;2;10;10;24;15;4;8;1;43;4;0;0;0;0;3;76;18;1;558;3
2012;10;0;0;0;0;0;1;40;4;0;24;6;1;17;2;54;1;0;0;1;0;0; ;13;95;15;22;3;12; ;62;114;0;1;0;18;9;5;4;1;10;10;4;14;0;39;1;0;0;0;0;0;56;17;2;445;3
2012;10;0;0;0;5;5;1;75;4;1;46;5;0;100;4;119;8;0;0;13;0;3; ;22;274;44;31;11;19; ;99;204;0;2;0;38;9;1;6;2;42;5;3;3;1;69;4;0;0;0;0;0;140;100;4;858;3
2012;10;3;0;1;1;5;5;63;4;1;57;3;0;38;2;64;6;0;0;9;0;4; ;12;138;22;32;12;24; ;76;166;0;0;0;33;3;1;2;0;15;17;1;41;0;68;5;0;0;0;0;4;79;38;2;727;3
2012;10;4;0;0;1;5;8;61;4;0;39;8;1;27;0;94;15;0;0;9;1;1; ;15;171;11;83;19;31; ;105;249;0;2;0;29;6;3;4;0;27;12;2;2;0;43;1;0;0;0;0;4;118;27;0;719;3
2012;10;3;0;0;0;3;3;83;7;0;35;1;1;16;4;56;3;0;0;5;0;2; ;13;101;18;14;6;11; ;51;100;0;0;0;28;1;0;1;0;24;10;0;10;0;66;6;0;0;0;0;3;64;16;4;524;3
2012;10;1;0;0;0;1;0;103;2;1;37;3;2;39;5;81;1;0;0;4;0;1; ;6;142;8;12;12;8; ;65;105;0;0;0;17;5;1;4;0;10;13;1;1;0;65;4;0;0;0;0;1;86;39;5;565;3
2012;10;2;0;0;0;2;11;242;11;3;122;5;1;8;2;57;4;0;0;7;0;4; ;11;99;21;51;21;39; ;172;304;0;4;0;82;23;6;13;4;16;43;13;20;0;226;12;1;0;0;0;2;68;8;2;1380;3
2012;10;1;0;0;0;1;0;146;11;1;148;4;0;35;12;61;8;0;1;12;0;9; ;11;153;17;34;18;19; ;101;189;0;0;0;48;7;2;5;0;30;27;4;6;0;140;18;0;0;0;0;1;81;35;12;920;3
2012;10;7;0;0;0;7;5;171;9;3;77;14;0;80;14;131;9;0;0;12;0;3; ;28;291;29;52;25;26; ;167;299;0;2;0;82;33;1;23;9;49;51;9;53;3;138;24;1;0;0;0;7;152;80;14;1395;3
2012;10;6;0;0;0;6;4;263;18;14;172;14;3;57;13;95;5;1;0;7;0;5; ;18;218;26;64;45;56; ;229;420;0;10;0;169;7;5;2;0;51;39;5;32;0;271;34;2;0;0;0;6;107;57;13;1941;3
2012;10;9;0;0;2;11;6;198;28;4;100;3;0;16;3;24;5;0;0;1;0;1; ;6;59;11;33;15;33; ;96;188;0;2;0;42;8;1;6;1;25;20;5;27;0;193;13;2;0;0;0;9;30;16;3;1031;3
2012;10;4;0;1;1;6;2;83;8;2;62;2;1;17;0;42;5;0;0;6;4;3; ;16;96;32;13;8;25; ;145;223;0;5;3;45;2;1;1;0;14;16;3;7;1;73;6;0;0;0;0;5;53;17;0;785;3
2012;10;7;0;0;1;8;11;87;1;0;68;6;2;44;13;63;4;0;0;2;1;7; ;17;159;11;12;10;14; ;80;127;0;1;0;34;15;6;7;2;63;19;7;24;0;59;8;1;0;0;0;7;69;44;13;722;3
2012;10;3;0;2;3;8;8;76;3;0;44;3;0;67;19;80;10;0;0;7;0;0; ;32;218;7;21;12;11; ;58;109;0;1;0;10;19;0;14;6;81;33;13;19;0;42;8;1;0;0;0;5;97;67;19;769;3
2012;10;4;0;0;2;6;6;54;3;0;24;7;0;39;4;70;6;0;0;4;0;4; ;14;148;15;8;3;9; ;43;78;0;0;0;8;6;0;5;1;35;16;5;8;0;46;2;0;0;0;0;4;80;39;4;450;3
2012;10;0;0;0;0;0;1;69;8;0;28;1;0;6;1;20;1;0;0;1;0;3; ;8;41;6;15;8;28; ;104;161;0;2;0;34;3;2;1;0;5;12;0;7;0;67;2;0;0;0;0;0;22;6;1;511;3
2012;10;1;0;0;0;1;3;63;5;0;32;1;2;28;0;31;2;0;0;1;0;3; ;5;73;31;17;6;16; ;152;222;0;2;1;42;6;4;2;0;7;18;1;3;0;62;6;0;0;0;0;1;34;28;0;683;3
2012;10;3;0;0;0;3;2;113;5;1;59;0;0;9;1;7;0;0;0;0;0;0; ;3;20;5;5;6;15; ;32;63;0;0;0;13;0;0;0;0;4;8;0;2;0;136;12;0;0;0;0;3;7;9;1;430;3
2012;10;2;0;0;0;2;2;39;2;0;32;7;2;25;0;59;4;0;0;9;0;1; ;13;120;6;15;5;8; ;65;99;0;0;0;21;7;0;6;1;12;11;1;7;0;34;6;0;0;0;0;2;72;25;0;440;3
2012;10;0;0;0;0;0;2;42;5;0;27;0;1;5;3;6;2;0;0;0;0;0; ;3;20;3;0;0;8; ;26;37;0;0;0;9;2;0;2;0;2;6;2;3;0;39;1;0;0;0;0;0;8;5;3;218;3
2012;10;1;0;0;0;1;5;55;6;5;14;7;4;16;1;9;2;0;0;1;0;0; ;5;45;15;14;6;12; ;54;101;0;3;0;30;7;4;3;1;9;20;1;13;0;58;4;0;0;0;0;1;12;16;1;399;3
2012;10;1;0;0;0;1;0;15;2;0;3;2;0;0;0;0;0;0;0;0;0;0; ;0;2;1;1;0;1; ;7;10;0;0;0;5;9;2;9;0;0;14;6;1;1;17;0;0;0;0;0;1;0;0;0;95;3
2012;10;3;0;0;0;3;3;79;7;1;65;2;1;31;4;84;3;0;0;7;0;7; ;9;148;31;103;15;9; ;154;312;0;0;0;71;4;3;1;0;39;20;5;12;0;93;12;0;0;0;0;3;94;31;4;977;3
2012;10;2;0;0;0;2;1;135;2;2;39;3;1;19;2;66;4;0;0;7;0;4; ;7;113;7;12;7;9; ;63;98;0;1;0;19;14;6;9;1;15;22;3;8;0;80;4;1;0;0;0;2;77;19;2;647;3
2012;10;18;0;0;1;19;7;246;15;3;59;11;2;42;8;79;1;0;0;3;0;1; ;8;155;11;17;4;14; ;75;121;0;4;0;30;5;0;5;0;41;29;11;24;0;152;16;2;0;0;0;18;83;42;8;1035;3
2012;10;4;0;0;0;4;1;124;10;2;40;5;1;3;3;25;2;0;0;0;0;1; ;1;41;7;4;2;8; ;36;57;0;1;0;9;9;2;7;0;3;20;5;6;0;100;12;2;0;0;0;4;27;3;3;437;3
2012;10;13;0;0;0;13;15;107;11;5;40;3;1;55;8;98;7;0;0;9;0;1; ;8;190;15;10;6;5; ;53;89;0;0;0;16;7;0;6;1;20;25;5;13;0;110;11;1;0;0;0;13;114;55;8;735;3
2012;10;0;0;0;0;0;1;78;4;0;24;8;0;33;2;58;2;0;0;16;0;1; ;9;129;4;21;4;11; ;71;111;0;0;0;35;9;3;6;0;18;12;4;8;0;93;10;0;0;0;0;0;76;33;2;668;3
2012;10;12;0;2;0;14;8;159;30;10;93;11;1;59;4;103;8;0;0;7;0;2; ;10;205;13;8;6;13; ;76;116;0;0;0;14;7;1;6;0;10;22;6;12;1;161;25;0;0;0;0;14;118;59;4;971;3
2012;10;10;0;0;2;12;10;254;24;6;76;16;1;126;40;186;14;0;0;26;0;4; ;70;483;49;92;23;73; ;235;472;0;4;0;123;23;4;15;4;95;99;10;24;1;213;10;2;0;1;0;10;226;126;40;2137;3
2012;10;15;0;1;3;19;12;130;14;2;45;16;2;59;8;63;8;0;0;5;0;1; ;26;188;15;6;5;7; ;51;84;0;0;0;28;11;0;11;0;18;34;12;16;1;99;5;1;0;0;0;16;76;59;8;797;3
2012;10;5;0;0;0;5;1;22;2;0;4;1;1;6;2;3;1;0;0;2;0;0; ;1;17;4;0;0;6; ;13;23;0;0;0;2;0;0;0;0;3;1;0;1;0;17;3;0;0;0;0;5;6;6;2;127;3
2012;10;3;0;1;0;4;5;93;3;0;22;4;2;38;3;59;9;0;0;4;0;1; ;11;131;8;5;3;5; ;31;52;0;0;1;17;12;0;11;1;20;15;11;4;0;64;3;0;0;0;0;4;72;38;3;467;3
2012;10;5;0;0;0;5;2;41;4;0;11;1;0;1;3;4;0;0;0;0;0;1; ;0;10;3;3;1;3; ;23;33;0;0;0;1;5;0;0;5;3;10;1;7;0;50;1;0;0;0;0;5;4;1;3;215;3
2012;10;10;0;2;0;12;10;171;8;1;110;22;1;59;21;145;6;0;0;11;0;10; ;31;306;25;30;21;30; ;157;263;0;13;0;82;7;3;4;0;32;44;12;21;1;201;18;0;0;0;0;12;162;59;21;1523;3
2012;10;0;0;0;0;0;1;48;1;0;10;0;2;2;2;5;2;0;0;0;0;3; ;1;17;4;6;2;1; ;38;51;0;2;0;8;25;6;21;0;4;35;13;7;0;40;2;0;0;0;0;0;7;2;2;284;3
2012;10;4;0;0;0;4;6;76;5;2;35;2;2;13;0;23;1;0;0;0;0;1; ;6;48;8;11;4;8; ;44;75;0;0;0;8;17;9;8;0;5;24;7;11;0;85;10;1;0;0;0;4;24;13;0;423;3
2012;10;0;0;0;0;0;4;36;1;19;22;1;0;1;0;1;0;0;0;0;0;0; ;1;4;1;2;1;0; ;20;24;0;0;0;1;2;0;1;1;1;5;0;0;0;27;1;0;0;0;0;0;1;1;0;130;3
2012;10;0;0;0;0;0;0;15;5;0;10;0;0;3;0;1;4;0;0;0;0;0; ;2;10;1;2;0;1; ;3;7;0;0;0;1;1;0;1;0;2;3;0;1;0;15;1;0;0;0;0;0;5;3;0;73;3
2012;10;3;0;0;0;3;9;90;22;4;64;7;0;9;3;32;9;0;0;0;0;2; ;7;69;23;9;4;12; ;106;154;0;2;0;30;17;7;12;1;19;44;11;25;1;114;11;0;0;0;0;3;41;9;3;741;3
2012;10;5;0;0;0;5;8;120;7;0;48;2;2;48;20;74;6;0;0;3;0;0; ;9;164;47;18;6;9; ;88;168;0;2;0;48;22;2;19;2;57;33;17;9;0;152;9;0;1;0;0;5;83;48;20;994;3
2012;10;3;0;0;0;3;8;67;7;1;38;5;0;28;1;73;7;0;0;5;0;0; ;4;123;27;16;6;10; ;68;127;0;3;0;33;30;4;22;5;7;43;23;12;0;75;6;1;0;0;0;3;85;28;1;642;3
2012;10;13;0;0;0;13;1;108;14;6;73;7;2;34;9;131;9;0;0;4;0;1; ;11;208;30;69;18;22; ;112;251;0;4;0;46;24;3;16;6;29;39;14;14;0;109;5;0;0;0;0;13;144;34;9;1057;3
2012;10;9;0;1;0;10;5;84;3;1;32;3;0;21;0;55;3;0;0;0;0;0; ;2;84;7;4;3;11; ;36;61;0;0;0;9;12;1;11;0;18;22;12;0;0;90;6;0;0;0;0;10;58;21;0;485;3
2012;10;2;0;0;0;2;3;31;5;2;74;4;0;14;1;76;17;0;0;2;0;2; ;9;125;25;83;14;7; ;130;259;0;5;0;45;18;6;8;5;22;22;5;8;1;32;5;0;0;0;0;2;95;14;1;723;3
2012;10;0;0;2;0;2;0;25;4;0;37;9;0;18;0;67;4;0;0;3;0;0; ;8;109;19;40;6;6; ;89;160;0;2;0;48;5;2;3;0;6;17;5;10;1;48;1;0;0;0;0;2;74;18;0;523;3
2012;10;3;0;0;1;4;0;76;4;2;45;1;0;18;0;40;11;0;0;7;0;0; ;6;83;21;12;6;9; ;46;94;0;1;0;13;8;3;4;1;17;8;9;4;0;70;4;0;0;0;0;3;58;18;0;491;3
2012;10;1;0;0;0;1;0;32;5;2;19;2;1;12;0;21;0;0;0;0;0;0; ;3;39;10;5;1;2; ;26;44;0;1;0;3;6;0;5;1;12;11;4;0;0;35;4;0;0;0;0;1;21;12;0;242;3
2012;10;0;0;0;0;0;1;46;0;0;40;1;1;20;0;32;0;0;0;1;0;1; ;2;58;6;9;1;4; ;50;70;0;0;0;18;11;2;9;0;11;9;12;16;0;43;3;1;0;0;0;0;33;20;0;391;3
2012;10;5;0;0;1;6;4;68;4;1;48;9;0;10;0;10;0;0;0;0;0;1; ;4;34;11;11;2;1; ;71;96;0;0;0;15;3;0;3;0;4;20;3;23;0;85;0;1;0;0;0;5;10;10;0;479;3
2012;10;0;0;0;0;0;4;62;2;1;15;3;0;0;1;0;1;0;0;1;0;0; ;0;6;0;0;1;4; ;26;31;0;0;0;6;17;8;5;4;1;15;5;9;0;62;3;1;0;0;0;0;2;0;1;254;3
2012;10;2;0;0;0;2;9;75;2;1;12;1;2;0;1;5;0;0;0;0;0;0; ;3;12;3;18;1;17; ;79;118;0;0;0;19;20;9;11;0;4;34;4;9;0;82;4;0;0;0;0;2;5;0;1;458;3
2012;10;1;0;0;0;1;4;62;4;3;14;1;0;2;1;4;1;0;0;1;0;0; ;1;11;6;14;0;11; ;77;108;0;0;0;21;15;9;8;0;5;23;4;15;0;55;0;0;0;0;0;1;6;2;1;410;3
2012;10;0;0;0;0;0;0;76;1;0;17;0;0;0;0;2;0;0;0;1;0;0; ;2;5;2;0;0;2; ;20;24;0;0;0;8;13;6;5;2;1;7;0;2;0;47;0;0;0;0;0;0;3;0;0;233;3
2012;10;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;3;3;0;0;0;0;2;1;0;1;0;3;0;0;0;6;1;0;0;0;0;0;0;0;0;32;3
2012;10;5;0;1;0;6;9;117;8;1;50;6;2;2;1;9;1;0;0;1;0;1; ;3;26;14;34;3;19; ;128;198;0;2;0;30;37;14;14;10;4;38;12;36;0;145;7;0;0;0;0;6;11;2;1;805;3
2012;10;1;0;0;0;1;2;11;0;1;17;0;0;0;2;0;0;0;0;0;0;0; ;0;2;0;0;0;2; ;15;17;0;0;0;3;4;3;1;0;0;8;0;1;0;17;1;0;0;0;0;1;0;0;2;96;3
2012;10;0;0;0;0;0;0;27;2;4;21;1;0;0;0;0;0;0;0;0;0;0; ;1;2;8;2;0;3; ;28;41;0;0;0;2;3;1;2;0;0;5;0;0;0;22;1;0;0;0;0;0;0;0;0;136;3
2012;10;2;0;0;0;2;0;17;0;0;15;0;0;0;0;1;0;0;0;0;0;0; ;0;1;7;0;0;1; ;11;19;0;0;0;5;1;0;1;0;1;4;0;7;0;13;1;0;0;0;0;2;1;0;0;124;3
2012;10;0;0;0;0;0;0;8;1;0;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0; ;10;10;0;0;0;2;7;2;3;2;1;3;2;8;0;13;2;1;0;0;0;0;0;0;0;73;3
2012;10;0;0;0;0;0;0;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;1;0;0;1; ;1;3;0;0;0;2;3;2;1;0;0;2;0;1;0;6;0;0;0;0;0;0;0;0;0;32;3
2012;10;0;0;0;0;0;0;12;0;3;7;0;0;0;0;0;1;0;0;0;0;0; ;3;4;0;2;1;2; ;26;31;0;1;0;0;99;96;3;0;2;9;2;3;0;21;1;0;0;0;0;0;1;0;0;237;3
2012;10;0;0;0;0;0;1;13;0;0;3;0;0;0;2;0;0;0;0;0;0;0; ;0;2;0;1;0;2; ;9;12;0;0;0;0;12;8;5;0;0;9;0;3;0;17;0;0;0;0;0;0;0;0;2;93;3
2012;10;1;0;0;0;1;0;23;0;0;3;0;0;0;1;1;0;0;0;0;0;0; ;0;2;0;0;0;1; ;10;11;0;0;0;1;6;4;0;2;0;0;0;9;0;25;2;1;0;0;0;1;1;0;1;106;3
2012;10;0;0;0;0;0;0;7;0;0;6;0;0;0;0;1;0;0;0;0;0;0; ;0;1;0;0;0;0; ;4;4;0;0;0;1;1;1;0;0;0;2;0;0;0;8;0;0;0;0;0;0;1;0;0;39;3
2012;10;1;0;0;0;1;3;101;12;1;23;1;1;1;1;8;0;0;0;0;0;0; ;1;13;10;29;10;5; ;59;113;0;1;0;47;23;10;12;1;7;30;2;13;0;82;3;0;1;0;0;1;8;1;1;572;3
2012;10;1;0;0;0;1;1;26;4;1;20;0;1;1;0;0;0;0;0;0;0;0; ;0;2;0;0;1;4; ;29;34;0;0;0;4;1;0;1;0;3;2;0;13;0;16;1;0;0;0;0;1;0;1;0;153;3
2012;10;0;0;0;0;0;0;26;1;0;8;0;0;0;0;1;0;0;0;0;0;0; ;0;1;1;1;1;2; ;23;28;0;0;0;0;13;7;6;0;2;5;1;4;0;10;3;0;0;0;0;0;1;0;0;114;3
2012;10;0;0;0;0;0;0;33;3;2;11;1;0;0;1;2;0;0;0;0;0;0; ;0;4;3;2;0;4; ;36;45;0;0;0;9;34;28;7;0;2;12;1;9;0;46;2;0;0;0;0;0;2;0;1;307;3
2012;10;0;0;0;0;0;1;11;1;1;5;1;0;1;0;0;0;0;0;0;0;0; ;0;2;1;0;0;0; ;8;9;0;0;0;1;3;3;1;0;0;6;0;0;0;9;0;0;0;0;0;0;0;1;0;49;3
2012;10;0;0;0;0;0;2;74;1;1;49;2;0;3;2;4;0;0;0;0;0;0; ;0;11;8;13;1;4; ;86;112;0;0;0;17;23;13;8;2;3;20;6;4;0;42;1;0;0;0;0;0;4;3;2;393;3
2012;10;0;0;0;0;0;0;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;1;0; ;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;26;3
2012;10;0;0;0;0;0;2;8;0;0;6;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;1;0;3; ;1;5;0;0;0;1;1;0;1;0;1;0;0;1;0;8;0;0;0;0;0;0;0;0;0;46;3
2012;10;5;0;0;0;5;3;63;9;4;46;2;1;3;0;8;0;0;0;0;0;0; ;2;16;29;0;1;11; ;117;158;0;3;0;16;13;8;4;1;6;11;6;4;1;68;7;0;0;0;0;5;8;3;0;536;3
2012;10;0;0;0;0;0;1;24;4;6;16;1;0;4;0;4;0;0;0;0;0;0; ;0;9;8;2;0;1; ;18;29;0;0;0;12;2;1;1;0;1;4;0;5;0;29;3;0;0;0;0;0;4;4;0;159;3
2012;10;0;0;0;0;0;0;13;2;1;3;0;0;1;0;0;0;0;0;0;0;0; ;1;2;0;0;0;1; ;7;8;0;0;0;0;0;0;0;0;1;1;0;1;0;15;0;0;0;0;0;0;0;1;0;56;3
2012;10;0;0;0;0;0;0;22;0;8;25;1;0;1;2;3;0;0;0;0;0;0; ;1;8;3;0;0;3; ;15;21;0;1;0;5;3;1;2;0;1;6;0;1;1;24;3;0;0;0;0;0;3;1;2;144;3
